start	end	min_rate	max_rate
13202000	13237000	9.79E-05	0.000102645
13209000	13244000	0.000104995	0.000110448
13216000	13251000	0.000120424	0.000126201
13223000	13258000	0.000135424	0.00014175
13230000	13265000	9.09E-05	9.50E-05
13237000	13272000	7.09E-05	7.42E-05
13244000	13279000	9.70E-05	0.000110597
13251000	13286000	0.000107136	0.000123843
13258000	13293000	9.96E-05	0.000119253
13265000	13300000	9.96E-05	0.000119253
13272000	13307000	0.00015079	0.000174726
13279000	13314000	0.00012507	0.000139478
13286000	13321000	0.000112452	0.00012502
13293000	13328000	0.000228875	0.000268921
13300000	13335000	0.000242047	0.000282366
13307000	13342000	0.00023614	0.000278588
13314000	13349000	0.000367866	0.00044077
13321000	13356000	0.00038489	0.000458136
13328000	13363000	0.00031221	0.000381782
13335000	13370000	0.00059469	0.000822473
13342000	13377000	0.000563037	0.000784328
13349000	13384000	0.000466203	0.000663868
13356000	13391000	0.000505985	0.000720091
13363000	13398000	0.000499455	0.000697967
13370000	13405000	0.000278299	0.000351693
13377000	13412000	0.000261227	0.000334192
13384000	13419000	0.000248944	0.000319653
13391000	13426000	0.000240704	0.000294312
13398000	13433000	0.000312156	0.000396581
13405000	13440000	0.000282659	0.000336393
13412000	13447000	0.000282659	0.000336393
13419000	13454000	0.000237661	0.000284671
13426000	13461000	0.000209835	0.0002589
13433000	13468000	0.000119995	0.000127684
13440000	13475000	9.00E-05	9.52E-05
13447000	13482000	0.000121147	0.000127093
13454000	13489000	0.000155869	0.000163661
13461000	13496000	0.000233499	0.000254608
13468000	13503000	0.000301593	0.000336431
13475000	13510000	0.00035553	0.000400262
13482000	13517000	0.000343335	0.00038991
13489000	13524000	0.00034726	0.000394421
13496000	13531000	0.000244267	0.000275287
13503000	13538000	0.000165743	0.000183459
13510000	13545000	0.000133026	0.000144352
13517000	13552000	0.000140418	0.000151122
13524000	13559000	0.000146755	0.000159282
13531000	13566000	0.000154255	0.00016724
13538000	13573000	0.000124256	0.000135125
13545000	13580000	0.000161555	0.000176651
13552000	13587000	0.000195921	0.000215711
13559000	13594000	0.000188876	0.00020892
13566000	13601000	0.000184803	0.000204719
13573000	13608000	0.000194086	0.0002147
13580000	13615000	0.000127781	0.00014094
13587000	13622000	7.41E-05	8.14E-05
13594000	13629000	8.04E-05	9.89E-05
13601000	13636000	9.77E-05	0.00012483
13608000	13643000	0.000124695	0.000163901
13615000	13650000	0.000150215	0.000200252
13622000	13657000	0.000164945	0.00022129
13629000	13664000	0.000164821	0.000220902
13636000	13671000	0.000171117	0.000229323
13643000	13678000	0.000188238	0.000253449
13650000	13685000	0.000167504	0.000225423
13657000	13692000	0.000179534	0.000235933
13664000	13699000	0.00022069	0.000280971
13671000	13706000	0.000234066	0.000284802
13678000	13713000	0.00018317	0.00021421
13685000	13720000	0.000346791	0.000414468
13692000	13727000	0.000394966	0.000460467
13699000	13734000	0.000324734	0.000371408
13706000	13741000	0.000275977	0.000320625
13713000	13748000	0.000332599	0.000379878
13720000	13755000	0.000177036	0.000184232
13727000	13762000	0.000142013	0.000154961
13734000	13769000	0.000147531	0.000160822
13741000	13776000	0.000164993	0.000179192
13748000	13783000	0.000104995	0.000116483
13755000	13790000	8.49E-05	9.58E-05
13762000	13797000	5.30E-05	5.56E-05
13769000	13804000	6.25E-05	6.58E-05
13776000	13811000	6.78E-05	7.69E-05
13783000	13818000	0.000140526	0.000158886
13790000	13825000	0.000165634	0.000187222
13797000	13832000	0.000175323	0.000201056
13804000	13839000	0.000145325	0.000169423
13811000	13846000	0.00013753	0.000155797
13818000	13853000	7.98E-05	8.94E-05
13825000	13860000	8.47E-05	9.19E-05
13832000	13867000	7.50E-05	7.80E-05
13839000	13874000	0.000104995	0.000109336
13846000	13881000	0.000119995	0.000124634
13853000	13888000	0.000104995	0.000108989
13860000	13895000	7.50E-05	7.82E-05
13867000	13902000	7.50E-05	7.76E-05
13874000	13909000	9.00E-05	9.32E-05
13881000	13916000	6.34E-05	6.57E-05
13888000	13923000	0.000104615	0.000108854
13895000	13930000	0.000150258	0.000156707
13902000	13937000	0.000140577	0.000147095
13909000	13944000	0.000101341	0.000106318
13916000	13951000	0.00013183	0.000141128
13923000	13958000	0.00010564	0.000113537
13930000	13965000	7.50E-05	8.15E-05
13937000	13972000	8.47E-05	9.17E-05
13944000	13979000	0.000108914	0.000116776
13951000	13986000	7.50E-05	7.83E-05
13958000	13993000	6.53E-05	6.83E-05
13965000	14000000	5.62E-05	5.87E-05
13972000	14007000	6.00E-05	6.20E-05
13979000	14014000	3.00E-05	3.09E-05
13986000	14021000	7.41E-05	7.70E-05
13993000	14028000	8.49E-05	8.88E-05
14000000	14035000	8.17E-05	8.53E-05
14007000	14042000	8.60E-05	9.17E-05
14014000	14049000	0.000100184	0.000106742
14021000	14056000	8.89E-05	9.52E-05
14028000	14063000	0.000123131	0.000135621
14035000	14070000	0.00013665	0.000149269
14042000	14077000	0.000143574	0.000155218
14049000	14084000	0.000130605	0.000141459
14056000	14091000	0.000171502	0.000187832
14063000	14098000	0.000195492	0.000208151
14070000	14105000	0.000194991	0.00020818
14077000	14112000	0.000247235	0.000264765
14084000	14119000	0.000254258	0.000272121
14091000	14126000	0.000195523	0.000206994
14098000	14133000	0.000158494	0.000167383
14105000	14140000	0.000180524	0.000190867
14112000	14147000	0.00012828	0.000133331
14119000	14154000	0.000194991	0.000212415
14126000	14161000	0.000194991	0.000212491
14133000	14168000	0.000187693	0.000206386
14140000	14175000	0.000164993	0.000181772
14147000	14182000	0.000149993	0.00016708
14154000	14189000	0.000197327	0.000211438
14161000	14196000	0.00021089	0.00022574
14168000	14203000	0.000221756	0.000238949
14175000	14210000	0.000255888	0.000277546
14182000	14217000	0.000270888	0.000292843
14189000	14224000	0.000178556	0.000192807
14196000	14231000	0.000179992	0.000193369
14203000	14238000	0.000139128	0.00014776
14210000	14245000	0.000104995	0.000109594
14217000	14252000	9.00E-05	9.43E-05
14224000	14259000	6.00E-05	6.22E-05
14231000	14266000	4.50E-05	4.73E-05
14238000	14273000	6.00E-05	6.25E-05
14245000	14280000	0.000103527	0.000125467
14252000	14287000	0.000145581	0.000176067
14259000	14294000	0.000185075	0.000224403
14266000	14301000	0.000203566	0.000246894
14273000	14308000	0.000248564	0.000299417
14280000	14315000	0.000220033	0.000252406
14287000	14322000	0.000179579	0.00020457
14294000	14329000	0.000158574	0.000176293
14301000	14336000	0.000166227	0.000184656
14308000	14343000	0.000116571	0.000127886
14315000	14350000	0.000120506	0.000131521
14322000	14357000	0.000135831	0.000146035
14329000	14364000	0.000176875	0.000187177
14336000	14371000	0.000140319	0.000145233
14343000	14378000	0.00017196	0.000184183
14350000	14385000	0.000153255	0.000164259
14357000	14392000	0.00013633	0.00014681
14364000	14399000	7.68E-05	8.56E-05
14371000	14406000	8.72E-05	9.67E-05
14378000	14413000	0.000163023	0.000196024
14385000	14420000	0.000197855	0.000239117
14392000	14427000	0.000225646	0.000273577
14399000	14434000	0.000312918	0.000374337
14406000	14441000	0.00040698	0.000511159
14413000	14448000	0.00038716	0.000498809
14420000	14455000	0.000370511	0.000474495
14427000	14462000	0.000355907	0.000455163
14434000	14469000	0.000268634	0.000354403
14441000	14476000	0.000192634	0.000240413
14448000	14483000	0.000139656	0.000155203
14455000	14490000	0.000186875	0.000211323
14462000	14497000	0.000173688	0.000196107
14469000	14504000	0.000188687	0.000211664
14476000	14511000	0.000175893	0.000193909
14483000	14518000	0.000149198	0.000160995
14490000	14525000	9.30E-05	9.57E-05
14497000	14532000	0.000108034	0.000111682
14504000	14539000	0.000123033	0.000127326
14511000	14546000	0.000110389	0.00011434
14518000	14553000	0.000145404	0.000155483
14525000	14560000	0.000128112	0.000137787
14532000	14567000	0.000128112	0.000137653
14539000	14574000	0.000117697	0.000126948
14546000	14581000	0.000156968	0.000172173
14553000	14588000	0.000103651	0.000112284
14560000	14595000	0.00017705	0.000203254
14567000	14602000	0.000152146	0.000177254
14574000	14609000	0.00020389	0.000245915
14581000	14616000	0.000156996	0.000192785
14588000	14623000	0.000156996	0.000192785
14595000	14630000	9.14E-05	0.000109723
14602000	14637000	0.000101326	0.000120167
14609000	14644000	6.00E-05	6.21E-05
14616000	14651000	6.63E-05	6.92E-05
14623000	14658000	7.66E-05	8.07E-05
14630000	14665000	0.000200224	0.000233599
14637000	14672000	0.000189879	0.000222502
14644000	14679000	0.000188076	0.000222627
14651000	14686000	0.000227669	0.000264244
14658000	14693000	0.000263276	0.000302084
14665000	14700000	0.000154647	0.000164762
14672000	14707000	0.000157134	0.000167449
14679000	14714000	0.000151796	0.000160006
14686000	14721000	0.000138219	0.000147933
14693000	14728000	0.000122315	0.00013003
14700000	14735000	0.000102198	0.000110946
14707000	14742000	0.000125178	0.000137202
14714000	14749000	0.000123953	0.000136848
14721000	14756000	0.000121884	0.000131948
14728000	14763000	9.19E-05	0.000100487
14735000	14770000	9.70E-05	0.00010462
14742000	14777000	0.00011188	0.000120844
14749000	14784000	0.000120246	0.000128262
14756000	14791000	0.000104995	0.000111672
14763000	14798000	0.000104995	0.000111672
14770000	14805000	9.00E-05	9.59E-05
14777000	14812000	6.74E-05	7.10E-05
14784000	14819000	0.000107982	0.000132141
14791000	14826000	0.000148458	0.000187078
14798000	14833000	0.000272927	0.000337698
14805000	14840000	0.00030409	0.000371498
14812000	14847000	0.000281684	0.000346434
14819000	14854000	0.000229909	0.000273933
14826000	14861000	0.000220428	0.000261256
14833000	14868000	0.000125958	0.000141495
14840000	14875000	0.000155213	0.000170745
14847000	14882000	0.000219718	0.000242067
14854000	14889000	0.00023312	0.000258637
14861000	14896000	0.000222255	0.000240621
14868000	14903000	0.000194991	0.00021274
14875000	14910000	0.000134573	0.000149691
14882000	14917000	8.95E-05	9.92E-05
14889000	14924000	0.000101038	0.000112625
14896000	14931000	0.000110906	0.00012091
14903000	14938000	0.000108172	0.000117932
14910000	14945000	0.000108172	0.000117932
14917000	14952000	0.000103737	0.000112765
14924000	14959000	6.00E-05	6.33E-05
14931000	14966000	3.57E-05	3.69E-05
14938000	14973000	9.00E-05	9.47E-05
14945000	14980000	0.000160966	0.000169744
14952000	14987000	0.000206832	0.000220686
14959000	14994000	0.000277444	0.000327077
14966000	15001000	0.000346443	0.000445466
14973000	15008000	0.000351184	0.000449173
14980000	15015000	0.000341203	0.000437429
14987000	15022000	0.000310337	0.000401262
14994000	15029000	0.000269724	0.000325909
15001000	15036000	0.000194991	0.00020179
15008000	15043000	0.000220269	0.000240582
15015000	15050000	0.00021898	0.000252336
15022000	15057000	0.000380082	0.000502926
15029000	15064000	0.00054226	0.000756381
15036000	15071000	0.000579193	0.000794987
15043000	15078000	0.000520871	0.000721666
15050000	15085000	0.000465438	0.000650901
15057000	15092000	0.000609115	0.00088694
15064000	15099000	0.000494961	0.000699742
15071000	15106000	0.000519451	0.00073994
15078000	15113000	0.000556149	0.000783187
15085000	15120000	0.0006044	0.000850836
15092000	15127000	0.000304361	0.000381803
15099000	15134000	0.000357341	0.000472334
15106000	15141000	0.000423324	0.000568011
15113000	15148000	0.000392275	0.000543839
15120000	15155000	0.00038515	0.000543389
15127000	15162000	0.000395803	0.000566872
15134000	15169000	0.00032826	0.000467068
15141000	15176000	0.000210439	0.000310631
15148000	15183000	0.00021446	0.000314275
15155000	15190000	0.000327322	0.000477288
15162000	15197000	0.000355572	0.000510406
15169000	15204000	0.000314038	0.000451732
15176000	15211000	0.000322566	0.000463564
15183000	15218000	0.000316055	0.000453857
15190000	15225000	0.00018601	0.000255138
15197000	15232000	0.000162169	0.000211536
15204000	15239000	0.000153864	0.00019748
15211000	15246000	0.000231824	0.000304378
15218000	15253000	0.000285778	0.000382441
15225000	15260000	0.000259356	0.000348472
15232000	15267000	0.000239047	0.000318335
15239000	15274000	0.000265769	0.000348072
15246000	15281000	0.000209827	0.000260448
15253000	15288000	0.000305658	0.000457541
15260000	15295000	0.0003587	0.000512726
15267000	15302000	0.000390498	0.000549266
15274000	15309000	0.000391383	0.000548007
15281000	15316000	0.000363137	0.000511392
15288000	15323000	0.000217392	0.000229948
15295000	15330000	0.000176899	0.000187976
15302000	15337000	0.000296841	0.000351152
15309000	15344000	0.00039557	0.000481663
15316000	15351000	0.000499413	0.000617538
15323000	15358000	0.000484627	0.000603079
15330000	15365000	0.000526916	0.000646249
15337000	15372000	0.000345681	0.000415657
15344000	15379000	0.000234046	0.000271973
15351000	15386000	0.000287112	0.000430063
15358000	15393000	0.000340479	0.000489531
15365000	15400000	0.000355152	0.000522258
15372000	15407000	0.00042497	0.00062722
15379000	15414000	0.000478537	0.000736871
15386000	15421000	0.000337975	0.000484562
15393000	15428000	0.0002998	0.000451504
15400000	15435000	0.000382757	0.000573231
15407000	15442000	0.000431424	0.000644311
15414000	15449000	0.000408669	0.000579161
15421000	15456000	0.000365437	0.000509414
15428000	15463000	0.000488272	0.000712891
15435000	15470000	0.000426724	0.000613644
15442000	15477000	0.000354765	0.000487898
15449000	15484000	0.00031063	0.000428615
15456000	15491000	0.000397656	0.00053122
15463000	15498000	0.000271256	0.000313245
15470000	15505000	0.000193549	0.000215723
15477000	15512000	0.000162022	0.000181243
15484000	15519000	0.000177022	0.000197059
15491000	15526000	9.00E-05	9.45E-05
15498000	15533000	8.39E-05	8.85E-05
15505000	15540000	0.000213692	0.000244472
15512000	15547000	0.000356446	0.000522093
15519000	15554000	0.000504836	0.000741891
15526000	15561000	0.000848881	0.001470392
15533000	15568000	0.001144755	0.002314536
15540000	15575000	0.001538647	0.003556171
15547000	15582000	0.001475028	0.003390369
15554000	15589000	0.001301669	0.003144033
15561000	15596000	0.001196238	0.00291627
15568000	15603000	0.000891428	0.002062496
15575000	15610000	0.000419089	0.000732572
15582000	15617000	0.000352955	0.000639134
15589000	15624000	0.00038661	0.000682272
15596000	15631000	0.000205486	0.000253796
15603000	15638000	0.000240234	0.000292927
15610000	15645000	0.000177599	0.000213276
15617000	15652000	0.000180824	0.00021306
15624000	15659000	0.000167464	0.000192312
15631000	15666000	0.000336221	0.000639995
15638000	15673000	0.000414188	0.000882289
15645000	15680000	0.000503581	0.001064887
15652000	15687000	0.000697997	0.001453144
15659000	15694000	0.000805363	0.0015967
15666000	15701000	0.000633011	0.001136629
15673000	15708000	0.000622467	0.000967227
15680000	15715000	0.000678546	0.00093819
15687000	15722000	0.000614336	0.000813123
15694000	15729000	0.000595097	0.000780128
15701000	15736000	0.000658589	0.000855414
15708000	15743000	0.000599483	0.000791142
15715000	15750000	0.000581302	0.000795734
15722000	15757000	0.000468451	0.000555355
15729000	15764000	0.000367116	0.000431044
15736000	15771000	0.000291191	0.000344722
15743000	15778000	0.000405439	0.000545218
15750000	15785000	0.000350393	0.000489476
15757000	15792000	0.000427273	0.00062523
15764000	15799000	0.000464525	0.000664913
15771000	15806000	0.000496471	0.000699566
15778000	15813000	0.000399703	0.000522584
15785000	15820000	0.000395045	0.000511305
15792000	15827000	0.000393606	0.000523392
15799000	15834000	0.000467009	0.00065572
15806000	15841000	0.000411833	0.000591152
15813000	15848000	0.000470356	0.000650415
15820000	15855000	0.000605329	0.000824494
15827000	15862000	0.000577957	0.000724517
15834000	15869000	0.000547032	0.000642325
15841000	15876000	0.0005288	0.000623402
15848000	15883000	0.00043973	0.000525136
15855000	15890000	0.000233493	0.000256029
15862000	15897000	0.000276439	0.000354938
15869000	15904000	0.000193557	0.000260682
15876000	15911000	0.000196195	0.000263418
15883000	15918000	0.000166197	0.000231244
15890000	15925000	0.000196195	0.000262005
15897000	15932000	0.000137649	0.000150497
15904000	15939000	0.000203312	0.000218057
15911000	15946000	0.000220192	0.000235232
15918000	15953000	0.000250191	0.000265995
15925000	15960000	0.000378486	0.000413899
15932000	15967000	0.000373449	0.000401296
15939000	15974000	0.000298822	0.000324438
15946000	15981000	0.000330203	0.000357628
15953000	15988000	0.0003098	0.000336241
15960000	15995000	0.000152365	0.000158442
15967000	16002000	0.000100985	0.000104067
15974000	16009000	0.000159024	0.000168939
15981000	16016000	0.00014702	0.000155989
15988000	16023000	0.00017116	0.000182085
15995000	16030000	0.000196562	0.000208546
16002000	16037000	0.00017193	0.000183465
16009000	16044000	0.000173889	0.000181832
16016000	16051000	0.000196255	0.000204374
16023000	16058000	0.000163333	0.000169336
16030000	16065000	0.000170857	0.000189233
16037000	16072000	0.000265758	0.000335404
16044000	16079000	0.00033023	0.000455935
16051000	16086000	0.000359986	0.000514439
16058000	16093000	0.000399793	0.000558895
16065000	16100000	0.000366008	0.000511673
16072000	16107000	0.000331105	0.00043058
